Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,2012.0,Pune,3.0,34.0,Female,No,2.0,Leave
Bachelors,2012.0,Bangalore,3.0,25.0,Female,No,3.0,Leave
Bachelors,2012.0,Bangalore,3.0,31.0,Male,No,0.0,Not Leave
Bachelors,2015.0,New Delhi,3.0,36.0,Female,No,2.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,31.0,Male,Yes,5.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,34.0,Male,No,4.0,Not Leave
Masters,2014.0,New Delhi,3.0,28.0,Male,Yes,2.0,Leave
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,2.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,31.0,Male,No,1.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,35.0,Male,No,5.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,29.685964912280703,Female,No,2.0,Leave
Bachelors,2013.0,Bangalore,3.0,23.0,Male,Yes,1.0,Leave
Masters,2018.0,Pune,3.0,27.0,Male,No,5.0,Leave
Bachelors,2017.0,Pune,3.0,25.0,Male,No,3.0,Not Leave
PHD,2018.0,New Delhi,3.0,34.0,Male,No,0.0,Leave
Bachelors,2016.0,Bangalore,3.0,36.0,Female,No,2.0,Not Leave
PHD,2017.0,New Delhi,3.0,40.0,Male,No,3.0,Not Leave
Masters,2012.0,New Delhi,3.0,34.0,Female,No,2.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,37.0,Male,No,2.0,Leave
Bachelors,2012.0,Bangalore,3.0,38.0,Male,No,3.0,Not Leave
Bachelors,2012.0,New Delhi,3.0,22.0,Female,No,0.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,29.0,Male,No,4.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,34.0,Male,No,5.0,Not Leave
Masters,2017.0,Bangalore,3.0,38.0,Male,No,2.0,Not Leave
Bachelors,2014.0,Pune,3.0,37.0,Male,No,4.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,26.0,Female,No,4.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,24.0,Male,No,2.0,Leave
Masters,2018.0,New Delhi,3.0,39.0,Female,No,2.0,Leave
Bachelors,2013.0,Bangalore,3.0,36.0,Male,No,5.0,Leave
Bachelors,2012.0,Bangalore,3.0,24.0,Male,No,2.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,28.0,Female,No,3.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,24.0,Male,No,2.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2017.0,New Delhi,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,30.0,Female,No,5.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Pune,3.0,27.0,Male,No,5.0,Not Leave
Masters,2017.0,New Delhi,3.0,32.0,Male,No,2.0,Not Leave
Masters,2017.0,New Delhi,3.0,26.0,Male,No,4.0,Leave
Bachelors,2013.0,Pune,3.0,25.0,Female,Yes,3.0,Leave
Bachelors,2012.0,Pune,3.0,24.0,Male,No,2.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,33.0,Male,No,5.0,Not Leave
Masters,2018.0,Bangalore,3.0,30.0,Male,Yes,2.0,Leave
Masters,2018.0,New Delhi,3.0,23.0,Female,No,1.0,Leave
Bachelors,2015.0,Bangalore,3.0,30.0,Male,No,2.0,Not Leave
Bachelors,2013.0,New Delhi,3.0,26.0,Female,Yes,4.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,37.0,Male,No,4.0,Leave
Bachelors,2012.0,Bangalore,3.0,38.0,Female,No,0.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,32.0,Male,No,1.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,36.0,Female,No,1.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,32.0,Male,No,1.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,28.0,Male,Yes,3.0,Not Leave
Bachelors,2013.0,Pune,3.0,35.0,Male,No,1.0,Not Leave
Bachelors,2014.0,Pune,3.0,33.0,Male,No,4.0,Not Leave
Masters,2013.0,Pune,3.0,22.0,Female,Yes,0.0,Leave
Bachelors,2014.0,Pune,3.0,27.0,Male,No,5.0,Leave
Masters,2018.0,New Delhi,3.0,23.0,Female,No,1.0,Leave
Bachelors,2013.0,Bangalore,3.0,34.0,Female,Yes,2.0,Not Leave
Bachelors,2012.0,Pune,3.0,36.0,Male,No,4.0,Not Leave
PHD,2018.0,New Delhi,3.0,28.0,Male,No,4.0,Leave
PHD,2013.0,Bangalore,3.0,28.0,Male,No,4.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,33.0,Female,No,4.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,39.0,Male,No,3.0,Not Leave
Bachelors,2015.0,New Delhi,3.0,25.0,Female,Yes,3.0,Not Leave
Bachelors,2014.0,Pune,3.0,32.0,Male,No,2.0,Not Leave
Bachelors,2015.0,Pune,3.0,23.0,Female,No,1.0,Leave
Masters,2018.0,New Delhi,3.0,29.0,Male,No,2.0,Leave
Bachelors,2018.0,Bangalore,3.0,40.0,Male,No,4.0,Leave
Bachelors,2012.0,New Delhi,3.0,38.0,Female,No,1.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,24.0,Male,No,2.0,Leave
Bachelors,2012.0,Bangalore,3.0,37.0,Male,No,5.0,Not Leave
Bachelors,2018.0,Pune,3.0,40.0,Male,No,3.0,Leave
Bachelors,2018.0,Bangalore,3.0,32.0,Male,Yes,0.0,Leave
Bachelors,2012.0,New Delhi,3.0,28.0,Female,No,1.0,Not Leave
Bachelors,2016.0,Pune,3.0,29.0,Male,Yes,5.0,Not Leave
Bachelors,2013.0,Pune,3.0,25.0,Male,No,3.0,Not Leave
PHD,2013.0,Bangalore,3.0,35.0,Male,No,3.0,Leave
Bachelors,2015.0,Bangalore,3.0,28.0,Male,No,0.0,Leave
Bachelors,2012.0,Bangalore,3.0,39.0,Male,No,3.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,37.0,Male,No,2.0,Not Leave
Masters,2018.0,Pune,3.0,40.0,Female,No,2.0,Leave
Bachelors,2018.0,Bangalore,3.0,23.0,Male,No,1.0,Leave
Bachelors,2013.0,Pune,3.0,32.0,Male,No,2.0,Not Leave
PHD,2018.0,New Delhi,3.0,37.0,Male,No,3.0,Leave
Bachelors,2015.0,Bangalore,3.0,23.0,Female,No,1.0,Not Leave
Bachelors,2014.0,Pune,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,36.0,Female,No,3.0,Leave
Bachelors,2013.0,Bangalore,3.0,40.0,Female,No,3.0,Not Leave
Bachelors,2015.0,New Delhi,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,30.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,30.0,Male,No,1.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,27.0,Male,No,5.0,Leave
Bachelors,2015.0,Bangalore,3.0,35.0,Female,No,1.0,Leave
Bachelors,2014.0,New Delhi,3.0,33.0,Female,Yes,4.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,37.0,Male,No,4.0,Not Leave
Bachelors,2014.0,New Delhi,3.0,40.0,Female,No,3.0,Not Leave
Bachelors,2017.0,New Delhi,3.0,40.0,Male,No,1.0,Not Leave
Bachelors,2013.0,Pune,3.0,33.0,Male,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,22.0,Female,No,0.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,38.0,Male,No,2.0,Leave
Bachelors,2013.0,Pune,3.0,25.0,Female,No,3.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,37.0,Male,No,3.0,Leave
Bachelors,2016.0,Bangalore,3.0,25.0,Female,No,3.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,26.0,Female,No,4.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,22.0,Male,No,0.0,Leave
Masters,2017.0,New Delhi,3.0,35.0,Female,No,2.0,Not Leave
Bachelors,2014.0,Pune,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,29.0,Male,No,2.0,Leave
Bachelors,2015.0,Pune,3.0,32.0,Female,No,1.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,3.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,33.0,Male,No,4.0,Not Leave
PHD,2016.0,New Delhi,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,38.0,Female,No,5.0,Leave
Bachelors,2012.0,New Delhi,3.0,36.0,Female,No,4.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,24.0,Male,Yes,2.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,35.0,Female,No,0.0,Leave
Bachelors,2013.0,New Delhi,3.0,23.0,Female,No,1.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,37.0,Male,No,5.0,Not Leave
Masters,2016.0,New Delhi,3.0,24.0,Male,No,2.0,Leave
Bachelors,2014.0,Pune,3.0,33.0,Male,Yes,4.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,38.0,Female,No,5.0,Not Leave
Bachelors,2015.0,Pune,3.0,40.0,Male,Yes,0.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,34.0,Male,No,4.0,Not Leave
Bachelors,2016.0,Pune,3.0,25.0,Male,No,3.0,Not Leave
Bachelors,2016.0,Pune,3.0,24.0,Female,No,2.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,35.0,Male,Yes,5.0,Leave
PHD,2013.0,New Delhi,3.0,27.0,Male,No,5.0,Not Leave
Masters,2013.0,New Delhi,3.0,30.0,Female,No,3.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,26.0,Female,No,4.0,Leave
Bachelors,2017.0,Bangalore,3.0,40.0,Male,No,0.0,Not Leave
Bachelors,2016.0,Pune,3.0,38.0,Male,Yes,0.0,Not Leave
Bachelors,2014.0,New Delhi,3.0,34.0,Female,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,38.0,Male,No,4.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2014.0,New Delhi,3.0,29.0,Female,No,2.0,Leave
Bachelors,2016.0,Pune,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2012.0,New Delhi,3.0,34.0,Female,No,2.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,2.0,Not Leave
Bachelors,2012.0,Pune,3.0,24.0,Male,Yes,2.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,30.0,Male,No,2.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,33.0,Male,No,4.0,Leave
Bachelors,2015.0,Bangalore,3.0,27.0,Female,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,32.0,Male,No,4.0,Not Leave
Bachelors,2014.0,Pune,3.0,36.0,Female,No,5.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,26.0,Male,Yes,4.0,Not Leave
PHD,2012.0,New Delhi,3.0,25.0,Male,No,3.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,36.0,Female,No,3.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,30.0,Male,No,1.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,40.0,Male,No,0.0,Leave
Bachelors,2012.0,Bangalore,3.0,24.0,Male,No,2.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,32.0,Male,No,4.0,Not Leave
Bachelors,2018.0,Pune,3.0,34.0,Male,No,0.0,Leave
Bachelors,2014.0,Pune,3.0,29.0,Male,No,3.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,23.0,Female,No,1.0,Leave
Bachelors,2017.0,Pune,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,25.0,Female,No,3.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,33.0,Female,No,1.0,Leave
Bachelors,2013.0,Bangalore,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2017.0,New Delhi,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,27.0,Female,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,40.0,Male,No,3.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,33.0,Female,No,3.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,31.0,Male,No,0.0,Not Leave
Bachelors,2017.0,Pune,3.0,33.0,Male,No,4.0,Not Leave
Bachelors,2015.0,New Delhi,3.0,30.0,Male,No,5.0,Not Leave
Bachelors,2015.0,New Delhi,3.0,33.0,Female,No,5.0,Leave
Masters,2017.0,New Delhi,3.0,33.0,Female,No,0.0,Leave
Bachelors,2016.0,Pune,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2012.0,Pune,3.0,28.0,Male,No,2.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,36.0,Male,No,4.0,Not Leave
Bachelors,2014.0,Pune,3.0,31.0,Female,No,2.0,Not Leave
Masters,2015.0,Bangalore,3.0,26.0,Male,No,4.0,Leave
Bachelors,2013.0,Bangalore,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2013.0,New Delhi,3.0,35.0,Female,No,0.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,32.0,Female,No,0.0,Not Leave
Bachelors,2014.0,Pune,3.0,36.0,Female,No,5.0,Leave
Bachelors,2015.0,Bangalore,3.0,38.0,Male,No,1.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,39.0,Female,No,1.0,Not Leave
Bachelors,2016.0,Pune,3.0,27.0,Male,No,5.0,Not Leave
Masters,2014.0,Pune,3.0,38.0,Male,Yes,2.0,Not Leave
Bachelors,2012.0,New Delhi,3.0,22.0,Female,No,0.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,33.0,Male,No,2.0,Not Leave
Bachelors,2013.0,Pune,3.0,24.0,Male,No,2.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,37.0,Male,No,5.0,Not Leave
Bachelors,2018.0,Pune,3.0,28.0,Male,Yes,0.0,Leave
Masters,2017.0,Pune,3.0,32.0,Male,Yes,2.0,Not Leave
PHD,2016.0,New Delhi,3.0,33.0,Male,No,0.0,Leave
Bachelors,2014.0,New Delhi,3.0,32.0,Male,No,5.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,24.0,Male,No,2.0,Leave
Bachelors,2016.0,Bangalore,3.0,27.0,Male,Yes,5.0,Not Leave
PHD,2013.0,Bangalore,3.0,40.0,Male,No,1.0,Not Leave
Bachelors,2016.0,New Delhi,3.0,39.0,Female,No,0.0,Not Leave
Bachelors,2014.0,Pune,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,29.0,Male,No,4.0,Not Leave
Bachelors,2015.0,Pune,3.0,32.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Pune,3.0,28.0,Male,Yes,4.0,Not Leave
Bachelors,2012.0,New Delhi,3.0,32.0,Female,No,0.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,38.0,Male,No,0.0,Not Leave
PHD,2017.0,Pune,3.0,30.0,Male,No,5.0,Not Leave
PHD,2015.0,New Delhi,3.0,31.0,Male,No,3.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,25.0,Male,No,3.0,Leave
Bachelors,2013.0,Bangalore,3.0,37.0,Female,No,4.0,Not Leave
Bachelors,2013.0,New Delhi,3.0,25.0,Female,No,3.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,38.0,Male,No,2.0,Leave
Bachelors,2015.0,New Delhi,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2017.0,Pune,3.0,38.0,Male,No,2.0,Not Leave
Masters,2014.0,New Delhi,3.0,28.0,Male,No,5.0,Not Leave
PHD,2017.0,New Delhi,3.0,34.0,Female,No,3.0,Not Leave
Masters,2013.0,Bangalore,3.0,31.0,Male,No,2.0,Not Leave
Bachelors,2014.0,New Delhi,3.0,26.0,Female,No,4.0,Not Leave
Bachelors,2013.0,Pune,3.0,40.0,Female,No,1.0,Leave
Bachelors,2016.0,Bangalore,3.0,31.0,Male,No,0.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,26.0,Female,No,4.0,Not Leave
Bachelors,2018.0,Pune,3.0,32.0,Female,No,1.0,Leave
Bachelors,2012.0,Bangalore,3.0,33.0,Female,No,5.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,25.0,Male,No,3.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,40.0,Male,No,0.0,Not Leave
Masters,2013.0,New Delhi,3.0,31.0,Male,No,2.0,Leave
Bachelors,2015.0,Bangalore,3.0,36.0,Male,No,1.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,31.0,Male,No,5.0,Not Leave
Bachelors,2015.0,Pune,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,34.0,Female,No,0.0,Not Leave
PHD,2018.0,New Delhi,3.0,38.0,Female,No,5.0,Leave
Bachelors,2015.0,Bangalore,3.0,23.0,Male,Yes,1.0,Not Leave
PHD,2017.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,34.0,Male,No,1.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,39.0,Male,No,3.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,24.0,Male,Yes,2.0,Leave
Bachelors,2015.0,Pune,3.0,37.0,Female,No,1.0,Leave
PHD,2013.0,New Delhi,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,36.0,Male,No,3.0,Leave
Bachelors,2014.0,New Delhi,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Pune,3.0,33.0,Male,No,3.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,35.0,Female,No,2.0,Leave
Bachelors,2012.0,New Delhi,3.0,30.0,Female,Yes,1.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,28.0,Female,No,3.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,22.0,Male,Yes,0.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,38.0,Male,No,3.0,Not Leave
Bachelors,2014.0,Pune,3.0,39.0,Male,No,4.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,22.0,Female,No,0.0,Leave
Bachelors,2014.0,New Delhi,3.0,36.0,Female,No,5.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,34.0,Male,Yes,5.0,Leave
Bachelors,2015.0,Bangalore,3.0,28.0,Male,No,1.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,36.0,Female,Yes,1.0,Leave
PHD,2015.0,New Delhi,3.0,22.0,Female,No,0.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,31.0,Male,No,0.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,26.0,Male,Yes,4.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,31.0,Male,No,3.0,Not Leave
Bachelors,2014.0,Pune,3.0,38.0,Male,No,2.0,Not Leave
Bachelors,2012.0,Pune,3.0,32.0,Male,No,3.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,34.0,Female,No,2.0,Not Leave
Bachelors,2018.0,Pune,3.0,36.0,Male,Yes,1.0,Leave
Bachelors,2014.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Masters,2012.0,Bangalore,3.0,31.0,Female,No,4.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2016.0,New Delhi,3.0,26.0,Female,No,4.0,Not Leave
Bachelors,2017.0,New Delhi,3.0,28.0,Female,No,1.0,Leave
Bachelors,2014.0,Bangalore,3.0,38.0,Male,Yes,5.0,Not Leave
Masters,2015.0,Pune,3.0,31.0,Male,No,0.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,24.0,Male,No,2.0,Not Leave
PHD,2013.0,Bangalore,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,40.0,Male,No,1.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,32.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Pune,3.0,37.0,Male,No,1.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,33.0,Male,No,3.0,Leave
Bachelors,2016.0,Pune,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2012.0,New Delhi,3.0,36.0,Male,No,3.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,23.0,Male,Yes,1.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,22.0,Male,Yes,0.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,37.0,Female,Yes,4.0,Not Leave
Masters,2018.0,New Delhi,3.0,35.0,Male,No,2.0,Leave
Bachelors,2013.0,Bangalore,3.0,22.0,Male,No,0.0,Leave
Bachelors,2012.0,Pune,3.0,35.0,Male,No,5.0,Not Leave
Bachelors,2014.0,New Delhi,3.0,30.0,Female,No,3.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,30.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Pune,3.0,29.0,Male,No,3.0,Not Leave
Masters,2017.0,Bangalore,3.0,36.0,Male,No,4.0,Leave
Bachelors,2014.0,Bangalore,3.0,37.0,Male,No,4.0,Not Leave
Bachelors,2016.0,Pune,3.0,40.0,Male,No,2.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,38.0,Male,No,3.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,31.0,Male,No,3.0,Leave
Bachelors,2014.0,Bangalore,3.0,22.0,Female,No,0.0,Not Leave
Bachelors,2012.0,Pune,3.0,34.0,Male,No,0.0,Not Leave
Bachelors,2015.0,New Delhi,3.0,31.0,Female,No,0.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,39.0,Female,No,3.0,Not Leave
Masters,2018.0,New Delhi,3.0,33.0,Female,No,2.0,Leave
Bachelors,2015.0,Bangalore,3.0,33.0,Male,No,4.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,38.0,Male,No,4.0,Not Leave
Bachelors,2014.0,Pune,3.0,34.0,Male,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2017.0,New Delhi,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,27.0,Female,No,5.0,Not Leave
PHD,2018.0,New Delhi,3.0,24.0,Male,No,2.0,Leave
Bachelors,2017.0,Bangalore,3.0,38.0,Male,No,1.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,27.0,Female,No,5.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2014.0,New Delhi,3.0,26.0,Female,No,4.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,31.0,Male,No,5.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,32.0,Female,No,3.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,24.0,Male,No,2.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,27.0,Male,No,5.0,Leave
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,3.0,Leave
Bachelors,2015.0,Pune,3.0,39.0,Female,No,2.0,Leave
Bachelors,2013.0,Bangalore,3.0,23.0,Female,No,1.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,32.0,Male,No,1.0,Not Leave
Masters,2013.0,New Delhi,3.0,33.0,Female,No,2.0,Not Leave
Bachelors,2017.0,New Delhi,3.0,39.0,Female,No,4.0,Not Leave
Bachelors,2016.0,Pune,3.0,33.0,Male,No,2.0,Not Leave
Masters,2017.0,Pune,3.0,24.0,Female,No,2.0,Leave
Masters,2015.0,Pune,3.0,27.0,Female,No,5.0,Leave
Bachelors,2016.0,Bangalore,3.0,22.0,Male,No,0.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,39.0,Male,No,5.0,Leave
Bachelors,2014.0,Bangalore,3.0,36.0,Female,No,3.0,Leave
Bachelors,2012.0,New Delhi,3.0,35.0,Female,No,5.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,33.0,Male,No,4.0,Not Leave
PHD,2018.0,Bangalore,3.0,33.0,Male,No,2.0,Leave
Bachelors,2012.0,Bangalore,3.0,23.0,Male,No,1.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,2.0,Leave
Bachelors,2016.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2017.0,Bangalore,3.0,26.0,Female,No,4.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,33.0,Male,No,3.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,35.0,Male,No,3.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,33.0,Male,No,3.0,Leave
Bachelors,2013.0,Pune,3.0,36.0,Female,No,0.0,Leave
Bachelors,2015.0,New Delhi,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,26.0,Male,No,4.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,39.0,Female,No,5.0,Not Leave
Bachelors,2013.0,Bangalore,3.0,28.0,Male,No,5.0,Not Leave
Bachelors,2018.0,Bangalore,3.0,24.0,Male,No,2.0,Leave
Bachelors,2012.0,Bangalore,3.0,36.0,Female,No,4.0,Not Leave
Bachelors,2016.0,Bangalore,3.0,33.0,Male,No,0.0,Not Leave
Masters,2012.0,New Delhi,3.0,27.0,Male,No,5.0,Leave
Bachelors,2015.0,Bangalore,3.0,33.0,Male,Yes,4.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,38.0,Male,No,2.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,29.0,Male,Yes,0.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,27.0,Male,No,5.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,40.0,Male,No,4.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,25.0,Male,No,3.0,Not Leave
Bachelors,2015.0,Bangalore,3.0,29.0,Female,No,1.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,35.0,Male,No,1.0,Not Leave
Bachelors,2012.0,Bangalore,3.0,26.0,Male,No,4.0,Not Leave
Masters,2018.0,New Delhi,3.0,26.0,Male,No,4.0,Leave
Bachelors,2013.0,Bangalore,3.0,24.0,Male,No,2.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,31.0,Male,No,0.0,Not Leave
Bachelors,2014.0,Bangalore,3.0,34.0,Male,No,5.0,Not Leave
Masters,2018.0,New Delhi,3.0,27.0,Female,Yes,5.0,Leave
